Date,Start time,End time,Client ID,Balance,Remaining,Scheduled Online,Status,Membership,Staff Alert,Yellow Alert,Unpaid Appointment,First Visit
10/8/2018,7:30 PM,8:30 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,7:00 AM,7:30 AM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,9:00 AM,9:30 AM,100001146,$0.00 ,0,Yes,Completed,,,,No,No
10/9/2018,9:00 AM,10:15 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
10/9/2018,9:00 AM,10:15 AM,100000461,$0.00 ,0,No,Signed in,,,,No,No
10/9/2018,9:00 AM,10:15 AM,100000448,$0.00 ,0,No,Signed in,,,,No,No
10/9/2018,9:00 AM,10:15 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
10/9/2018,10:30 AM,11:30 AM,100000969,$0.00 ,0,Yes,Signed in,,,,No,No
10/9/2018,10:30 AM,11:30 AM,100001219,$0.00 ,14,No,Signed in,,,,No,Yes
10/9/2018,10:30 AM,1:15 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,11:00 AM,11:30 AM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,11:30 AM,1:00 PM,100000725,$0.00 ,0,No,Completed,,,,No,No
10/9/2018,1:00 PM,2:30 PM,100000926,$0.00 ,0,No,Completed,,,,No,No
10/9/2018,1:00 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,1:30 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,2:30 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,2:45 PM,4:15 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,4:00 PM,5:00 PM,100001114,$0.00 ,0,No,Completed,,,,No,Yes
10/9/2018,4:00 PM,5:30 PM,100000029,$0.00 ,0,No,No-Show,,,,Yes,No
10/9/2018,5:00 PM,6:00 PM,---,$0.00 ,---,No,,,,,No,No
10/9/2018,6:15 PM,7:15 PM,100000664,($50.00),8,Yes,Signed in,,,,No,No
10/9/2018,6:15 PM,7:15 PM,100000664,($50.00),8,No,Signed in,,,,No,No
10/9/2018,8:30 PM,9:30 PM,---,$0.00 ,---,No,,,,,No,No
10/10/2018,6:30 AM,7:30 AM,100000047,$0.00 ,"999,999",No,Signed in,,,,No,No
10/10/2018,6:30 AM,7:30 AM,100000241,$0.00 ,6,No,Signed in,,,,No,No
10/10/2018,6:30 AM,7:30 AM,100001052,$0.00 ,0,Yes,Signed in,,,,No,No
10/10/2018,6:30 AM,7:30 AM,100000646,$0.00 ,0,No,Signed in,,,,No,No
10/10/2018,6:30 AM,7:30 AM,100000147,$0.00 ,998,No,Signed in,,,,No,No
10/10/2018,9:00 AM,10:30 AM,100001008,$0.00 ,1,No,Completed,,,,No,No
10/10/2018,9:15 AM,10:30 AM,100000420,$0.00 ,3,No,Signed in,,,,No,No
10/10/2018,9:15 AM,10:30 AM,100001157,$0.00 ,0,No,Signed in,,,,No,No
10/10/2018,10:30 AM,11:30 AM,100001065,$0.00 ,2,No,Completed,,,,No,No
10/10/2018,10:30 AM,12:10 PM,100000424,$0.00 ,0,No,Completed,,,,No,No
10/10/2018,11:30 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
10/10/2018,12:00 PM,12:45 PM,100000664,($50.00),8,Yes,Signed in,,,,No,No
10/10/2018,12:00 PM,12:45 PM,100000664,($50.00),8,No,Signed in,,,,No,No
10/10/2018,12:00 PM,12:45 PM,100001200,$0.00 ,2,Yes,Signed in,,,,No,No
10/10/2018,12:00 PM,12:45 PM,100000085,$0.00 ,5,No,Signed in,,,,No,No
10/10/2018,12:00 PM,12:45 PM,100000675,$0.00 ,996,No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/10/2018,12:15 PM,1:55 PM,100000310,$0.00 ,0,No,Completed,,,,No,No
10/10/2018,2:00 PM,3:40 PM,100000437,$0.00 ,0,No,Completed,,,,No,No
10/10/2018,2:45 PM,3:45 PM,100001059,$0.00 ,1,No,Completed,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100000923,$0.00 ,2,No,Signed in,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100000513,$0.00 ,6,Yes,Signed in,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100000975,$0.00 ,20,Yes,Signed in,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100000639,$0.00 ,8,No,Signed in,,,,No,No
10/10/2018,4:15 PM,5:30 PM,100001222,$0.00 ,0,No,Signed in,,,,No,Yes
10/10/2018,4:15 PM,5:30 PM,100000444,$0.00 ,15,No,Signed in,,,,No,No
10/10/2018,5:00 PM,7:00 PM,---,$0.00 ,---,No,,,,,No,No
10/10/2018,5:45 PM,6:55 PM,100000672,($125.00),0,Yes,Completed,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/10/2018,6:00 PM,7:15 PM,100000610,$0.00 ,0,No,Completed,,,,No,No
10/11/2018,8:30 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,8:30 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,9:00 AM,10:15 AM,100000514,$0.00 ,6,No,Signed in,,,,No,No
10/11/2018,9:00 AM,10:30 AM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,10:00 AM,10:45 AM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,10:15 AM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,10:30 AM,11:45 AM,100000400,$0.00 ,15,No,Signed in,,,,No,No
10/11/2018,12:00 PM,1:45 PM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,2:00 PM,3:30 PM,100000122,$0.00 ,0,No,Completed,,,,No,No
10/11/2018,2:00 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
10/11/2018,3:30 PM,5:00 PM,100000273,$0.00 ,0,No,Completed,,,,No,No
10/11/2018,6:15 PM,7:15 PM,100000926,$0.00 ,0,Yes,Signed in,,,,No,No
10/11/2018,6:15 PM,7:15 PM,100000725,$0.00 ,10,No,Signed in,,,,No,No
10/11/2018,6:15 PM,7:15 PM,100001156,$0.00 ,8,No,Signed in,,,,No,No
10/11/2018,6:15 PM,7:15 PM,100001008,$0.00 ,3,No,Signed in,,,,No,No
10/11/2018,6:15 PM,7:15 PM,100000627,$0.00 ,"99,996",No,Signed in,Member with Practioners & Partners from 2/9/2018 12:00:00 AM to 9/30/2020 12:00:00 AM,,,No,No
10/11/2018,6:15 PM,7:15 PM,100000789,$0.00 ,3,No,Signed in,,,,No,No
10/11/2018,7:30 PM,8:30 PM,100000858,$0.00 ,3,No,Completed,,,,No,No
10/12/2018,8:30 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
10/12/2018,9:15 AM,10:30 AM,100000405,$0.00 ,5,No,Signed in,,,,No,No
10/12/2018,9:15 AM,10:30 AM,100001019,$0.00 ,0,Yes,Signed in,,,,No,No
10/12/2018,10:00 AM,11:00 AM,100001168,$0.00 ,2,No,Completed,,,,No,No
10/12/2018,10:00 AM,11:30 AM,---,$0.00 ,---,No,,,,,No,No
10/12/2018,12:00 PM,12:45 PM,100000582,$0.00 ,1,No,Signed in,,,,No,No
10/12/2018,12:00 PM,12:45 PM,100001087,$0.00 ,9,No,Signed in,Member with Practioner's path from 9/10/2018 12:00:00 AM to 9/10/2019 12:00:00 AM,,,No,No
10/12/2018,12:00 PM,1:00 PM,---,$0.00 ,---,No,,,,,No,No
10/12/2018,1:00 PM,2:30 PM,100000908,$0.00 ,1,No,Completed,,,,No,No
10/12/2018,1:30 PM,2:30 PM,100000062,$0.00 ,4,No,Completed,,,,No,No
10/12/2018,2:30 PM,3:30 PM,100000675,$0.00 ,0,No,No-Show,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,Yes,No
10/12/2018,3:00 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000513,$0.00 ,6,No,Signed in,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000639,$0.00 ,8,No,Signed in,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000421,$0.00 ,3,No,Signed in,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
10/12/2018,5:00 PM,6:15 PM,100000339,$0.00 ,995,No,Signed in,,,,No,No
10/12/2018,6:00 PM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000671,$750.00 ,18,No,Signed in,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000904,$0.00 ,"999,999",No,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000664,($50.00),"999,999",No,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000778,"$1,500.00 ",1,Yes,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000694,$0.00 ,18,No,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000673,$0.00 ,18,No,Signed in,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000085,$0.00 ,18,No,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000672,($125.00),18,No,Signed in,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/12/2018,6:00 PM,9:00 PM,100000675,$0.00 ,"999,999",No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/12/2018,6:00 PM,9:00 PM,100001106,$0.00 ,18,Yes,Signed in,,,,No,No
10/12/2018,6:00 PM,9:00 PM,---,$0.00 ,---,No,,,,,No,No
10/13/2018,9:00 AM,8:00 PM,---,$0.00 ,---,No,,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000904,$0.00 ,"999,999",No,Absent,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000664,($50.00),"999,999",No,Absent,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000673,$0.00 ,18,No,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000672,($125.00),18,No,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/13/2018,6:00 PM,9:00 PM,100000675,$0.00 ,"999,999",No,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/13/2018,6:00 PM,9:00 PM,100001106,$0.00 ,18,Yes,Absent,,,,No,No
10/14/2018,9:00 AM,6:00 PM,---,$0.00 ,---,No,,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001228,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100001154,$0.00 ,16,Yes,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000239,$0.00 ,0,Yes,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001139,$0.00 ,0,Yes,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000904,$0.00 ,9,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000664,($50.00),8,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000778,"$1,500.00 ",0,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000474,$0.00 ,9,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000694,$0.00 ,20,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001200,$0.00 ,2,Yes,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000673,$0.00 ,6,No,Signed in,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000085,$0.00 ,5,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001225,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100000998,$0.00 ,10,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001229,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100001226,$0.00 ,0,Yes,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100001230,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100000672,($125.00),5,No,Signed in,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000675,$0.00 ,996,No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001106,$0.00 ,2,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100000917,$0.00 ,0,No,Signed in,,,,No,No
10/14/2018,9:30 AM,10:45 AM,100001227,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,9:30 AM,10:45 AM,100000267,$0.00 ,0,Yes,Absent,,,,No,Yes
10/14/2018,10:00 AM,1:00 PM,---,$0.00 ,---,No,,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000926,$0.00 ,0,Yes,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000904,$0.00 ,9,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000664,($50.00),8,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000778,"$1,500.00 ",0,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000694,$0.00 ,20,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000921,$0.00 ,4,Yes,Absent,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000940,$0.00 ,17,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001183,$0.00 ,1,Yes,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000673,$0.00 ,6,No,Signed in,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001231,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,5:00 PM,6:00 PM,100001001,$0.00 ,10,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001214,$0.00 ,"999,996",No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001192,$0.00 ,15,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000672,($125.00),5,No,Signed in,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000661,$0.00 ,10,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000675,$0.00 ,996,No,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/14/2018,5:00 PM,6:00 PM,100000088,$0.00 ,998,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001106,$0.00 ,2,No,Signed in,,,,No,No
10/14/2018,5:00 PM,6:00 PM,100001232,$0.00 ,0,No,Signed in,,,,No,Yes
10/14/2018,5:00 PM,6:00 PM,100001191,$0.00 ,0,Yes,Signed in,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000904,$0.00 ,"999,999",No,Absent,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000664,($50.00),"999,999",No,Absent,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000673,$0.00 ,18,No,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000672,($125.00),18,No,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
10/14/2018,6:00 PM,9:00 PM,100000675,$0.00 ,"999,999",No,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
10/14/2018,6:00 PM,9:00 PM,100001106,$0.00 ,18,Yes,Absent,,,,No,No
10/15/2018,6:30 AM,7:30 AM,100001156,$0.00 ,8,Yes,Signed in,,,,No,No
10/15/2018,7:00 AM,8:45 AM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,7:30 AM,9:00 AM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,9:00 AM,10:00 AM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,9:00 AM,10:30 AM,100000425,$0.00 ,1,No,Completed,,,,No,No
10/15/2018,9:00 AM,10:40 AM,100001151,$0.00 ,2,No,Completed,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100001233,$0.00 ,0,No,Signed in,,,,No,Yes
10/15/2018,9:15 AM,10:30 AM,100000693,$0.00 ,2,No,Signed in,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100000728,$0.00 ,3,No,Signed in,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100000839,$0.00 ,8,No,Signed in,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100000440,$0.00 ,5,No,Signed in,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100000344,$0.00 ,2,No,Signed in,,,,No,No
10/15/2018,9:15 AM,10:30 AM,100001189,$0.00 ,2,No,Signed in,,,,No,No
10/15/2018,10:30 AM,11:30 AM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,10:45 AM,12:25 PM,100000359,$0.00 ,0,No,Completed,,,,No,No
10/15/2018,12:30 PM,1:40 PM,100000681,$0.00 ,0,No,Completed,,,,No,No
10/15/2018,1:00 PM,2:30 PM,100000113,$0.00 ,0,No,Completed,,,,No,No
10/15/2018,1:45 PM,3:55 PM,100000009,$0.00 ,1,Yes,Completed,,,,No,No
10/15/2018,2:00 PM,3:00 PM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,2:30 PM,4:00 PM,100000126,$0.00 ,0,Yes,Completed,,,,No,No
10/15/2018,3:30 PM,4:30 PM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000962,$0.00 ,14,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000582,$0.00 ,1,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100001111,$0.00 ,4,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000528,$0.00 ,995,No,Signed in,,,,No,No
10/15/2018,4:15 PM,5:30 PM,100000420,$0.00 ,3,No,Signed in,,,,No,No
10/15/2018,5:30 PM,6:15 PM,---,$0.00 ,---,No,,,,,No,No
10/15/2018,5:30 PM,6:30 PM,100000258,$0.00 ,2,No,Completed,,,,No,No
10/15/2018,6:15 PM,7:15 PM,100000226,$0.00 ,0,No,Signed in,,,,No,Yes
10/15/2018,6:15 PM,7:15 PM,100000578,$0.00 ,0,No,Signed in,,,,No,No
10/15/2018,8:00 PM,9:00 PM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,7:00 AM,7:30 AM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,9:00 AM,10:15 AM,100000405,$0.00 ,5,No,Signed in,,,,No,No
10/16/2018,9:00 AM,10:15 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
10/16/2018,9:00 AM,10:15 AM,100000509,$0.00 ,0,No,Signed in,,,,No,No
10/16/2018,9:00 AM,10:15 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
10/16/2018,9:00 AM,11:15 AM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,11:15 AM,11:45 AM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,12:00 PM,1:15 PM,100000582,$0.00 ,0,No,Completed,,,,No,No
10/16/2018,12:30 PM,2:00 PM,100000159,$0.00 ,0,No,Completed,,,,No,No
10/16/2018,1:00 PM,2:30 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
10/16/2018,2:00 PM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,2:30 PM,3:45 PM,100001114,$0.00 ,0,No,Completed,,,,No,No
10/16/2018,2:30 PM,4:00 PM,100000965,$0.00 ,0,No,Completed,,,,No,No
10/16/2018,3:30 PM,6:00 PM,---,$0.00 ,---,No,,,,,No,No
10/16/2018,4:00 PM,5:30 PM,100001223,$0.00 ,0,No,Completed,,,,No,Yes
10/16/2018,4:30 PM,5:30 PM,100000449,$0.00 ,2,No,Completed,,,,No,No
10/16/2018,6:15 PM,7:15 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
10/16/2018,6:15 PM,7:15 PM,100000239,$0.00 ,0,Yes,Signed in,,,,No,No
10/17/2018,6:30 AM,7:30 AM,100000047,$0.00 ,"999,999",No,Signed in,,,,No,No
10/17/2018,6:30 AM,7:30 AM,100001237,$0.00 ,3,Yes,Signed in,,,,No,Yes
10/17/2018,6:30 AM,7:30 AM,100000646,$0.00 ,0,Yes,Signed in,,,,No,No
10/17/2018,8:15 AM,9:15 AM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,9:00 AM,10:15 AM,100001065,$0.00 ,2,No,Completed,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100001107,$0.00 ,3,No,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100000728,$0.00 ,3,No,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100000440,$0.00 ,5,No,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100000416,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100000410,$0.00 ,2,Yes,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100000420,$0.00 ,3,No,Signed in,,,,No,No
10/17/2018,9:15 AM,10:30 AM,100001157,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,10:30 AM,12:00 PM,100000908,$0.00 ,1,No,Completed,,,,No,No
10/17/2018,10:30 AM,12:10 PM,100000417,$0.00 ,0,No,Completed,,,,No,No
10/17/2018,12:00 PM,12:45 PM,100000664,($50.00),8,Yes,Signed in,,,,No,No
10/17/2018,12:00 PM,12:45 PM,100000921,$0.00 ,4,No,Signed in,,,,No,No
10/17/2018,12:15 PM,2:15 PM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,1:00 PM,2:30 PM,100000215,$0.00 ,2,No,Completed,,,,No,No
10/17/2018,2:30 PM,3:30 PM,100001117,$0.00 ,0,Yes,Completed,,,,No,No
10/17/2018,2:30 PM,4:00 PM,100000627,$0.00 ,0,No,Completed,Member with Practioners & Partners from 2/9/2018 12:00:00 AM to 9/30/2020 12:00:00 AM,,,No,No
10/17/2018,2:30 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,3:30 PM,5:00 PM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,3:30 PM,6:00 PM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000452,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000449,$0.00 ,9,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000962,$0.00 ,14,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000639,$0.00 ,8,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000444,$0.00 ,15,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000438,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000528,$0.00 ,995,No,Signed in,,,,No,No
10/17/2018,4:15 PM,5:30 PM,100000774,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,5:00 PM,6:00 PM,100001158,$0.00 ,0,Yes,Completed,,,,No,No
10/17/2018,5:45 PM,6:55 PM,100000577,$0.00 ,1,No,Completed,,,,No,No
10/17/2018,6:00 PM,7:00 PM,---,$0.00 ,---,No,,,,,No,No
10/17/2018,6:15 PM,7:15 PM,100000719,$0.00 ,1,No,Signed in,,,,No,No
10/17/2018,6:15 PM,7:15 PM,100001169,$0.00 ,0,No,Signed in,,,,No,No
10/17/2018,6:15 PM,7:15 PM,100000235,$0.00 ,0,No,Absent,,,,No,No
10/17/2018,6:15 PM,7:15 PM,100001153,$0.00 ,0,Yes,Absent,,,,No,No
10/17/2018,6:15 PM,7:15 PM,100000147,$0.00 ,998,No,Signed in,,,,No,No
10/18/2018,7:00 AM,8:00 AM,100000359,$0.00 ,0,No,Completed,,,,No,No
10/18/2018,8:45 AM,10:25 AM,100000536,$0.00 ,0,No,Completed,,,,No,No
10/18/2018,9:00 AM,10:15 AM,100001238,$0.00 ,3,Yes,Signed in,,,,No,Yes
10/18/2018,9:00 AM,10:15 AM,100000461,$0.00 ,0,No,Signed in,,,,No,No
10/18/2018,10:00 AM,11:30 AM,---,$0.00 ,---,No,,,,,No,No
10/18/2018,10:30 AM,11:40 AM,100000474,$0.00 ,3,No,Completed,,,,No,No
10/18/2018,10:30 AM,11:45 AM,100000400,$0.00 ,15,No,Signed in,,,,No,No
10/18/2018,10:30 AM,11:45 AM,100000344,$0.00 ,2,No,Signed in,,,,No,No
10/18/2018,11:45 AM,12:30 PM,---,$0.00 ,---,No,,,,,No,No
10/18/2018,12:00 PM,1:00 PM,100000214,$0.00 ,3,No,Completed,,,,No,No
10/18/2018,12:00 PM,1:00 PM,100001234,$0.00 ,0,No,Completed,,,,No,Yes
10/18/2018,12:30 PM,2:00 PM,100000660,$0.00 ,0,No,Completed,,,,No,No
10/18/2018,1:00 PM,2:30 PM,100000901,$0.00 ,0,No,Completed,,,,No,No
10/18/2018,1:00 PM,3:00 PM,100000076,$0.00 ,0,No,Completed,,,,No,No
10/18/2018,2:15 PM,2:45 PM,100000962,$0.00 ,0,No,Completed,,,,No,No
